id	comment	country_code	longitude	latitude	name_de	name_fr	synonymous
10613	"cf. dodis.ch/35931
Zweitgrösste Stadt von Honduras."		-88.03333	15.5			San Pedro Sula
10614	Iran		49.041313	31.436014			Chuzestan, Chusistan, Khouzistan, Khuzestan, Khouzestan
10615	Ägypten		34.329952	27.915817			Sharm el-Sheikh, Scharm el-Scheich, Charm el-Cheikh
10616			34.46528	28.00389			Strasse von Tiran, Meerenge von Tiran, Détroit de Tiran, Straits of Tiran, Stretti di Tiran
10617			35.73542	33.00326			Golan, Golanhöhen, Plateau du Golan, Golan Heights
10618							Vlakontein
10619	Stadtteil von Giza (Ägypten)		31.202534	30.039452			Dokki, El Dokki, Doqqi, Doqi
10620	Mexiko		-100.31612	25.686615			Monterrey
10621			6.50097	46.82439			St. Croix
10622	"cf. dodis.ch/36868
Die Republik Neugranada (kurz Neugranada) war eine zentralistische Republik auf dem Gebiet des heutigen Kolumbiens und Panamas und Teilen Ecuadors, Perus, Brasiliens, Costa Ricas, Venezuelas und Nicaraguas. Der Staat entstand nach der Auflösung Großkolumbiens 1830 durch die Abspaltung Ecuadors und Venezuelas. 1858 wurde der Staat wieder umbenannt, als die Granada-Konföderation gebildet wurde."		-73.9	3.8			Neugranada, Republik Neugranada, República de la Nueva Granada, Republica de la Nueva Granada, Repubblica della Nuova Granada, République de Nouvelle-Grenade, Republique de Nouvelle-Grenade
10623	cf. dodis.ch/36868		-71.60136	9.836941			Lac Maracaibo, Maracaibo-See
10624	cf. dodis.ch/36868		-71.49997	11.99999			Guajira-Halbinsel, Péninsule de Guajira, Peninsula de la Guajira, Goajira-Halbinsel
10625			-70.90713	11.33896			Golf von Venezuela, Golfe du Venezuela, Golfe de Coquivacoa
10626			-70.9	12.366667			Archipiélago Los Monjes, Archipiélago de las Monjas
10627	Hauptstadt von Bahia, Brasilien		-38.501415	-12.972219			Salvador da Bahia
10628			8.727656	47.61208			Ossingen
10629	Lilongwe, fondée en 1947, est devenue la capitale du Malawi en 1975.		33.783333	-13.983333			Lilongwe
10630			-51.738888	64.175			Godthåb, Nuuk
10631			-53.673386	66.939476			Holsteinsborg
10632			-52.869446	68.709724			Egedesminde
10633			-46.04028	60.72222			Julianehåb
10634			-51.1	69.21667			Jakobshavn
10635			-68.86303	77.29543			Narssaq, Narsaq
10636			-45.515	61.152222			Qagssiarssuk, Qassiarsuk
10637			-50.689167	67.00861			Søndre Strømfjord
10638			-45.414387	61.16205			Narssarssuaq, Narsarsuaq
10639			-37.6375	65.61528			Angmagssalik, Ammassalik
10640							Ost-Grönland
10641			-32.516666	83.63333			Kap Morris Jesup
10642			-43.911667	59.779167			Kap Farvel
10643							Polarzone
10644			-29.899723	68.91861			Gunnbjörns Fjäld, Gunnbjørns Fjeld
10645			-48.17381	61.20612			Ivigtut
10646			-56.14722	72.78694			Upernavik
10647			-97.873985	48.58916			Gardar
10648			-62.862827	69.05788			Davisstrasse
10649			-51.19324	68.820145			Christianshåb
10650	Pérou		-70.129654	-15.499688			Juliaca
10651	Costa Rica		-83.76667	10.033333			Turrialba
10652	Pérou		-77.75	-9.16667			Callejón de Huaylas, Callejon de Huaylas
10653	Province du Pérou		-77.17081	-9.348385			Huari
10654	Vallée péruvienne						Callejón de Conchucos, Callejon de Conchucos
10655	Province péruvienne		-77.460556	-8.82			Pomabamba
10656	Portugal		-7.507975	39.81093			Castelo Branco
10657			35.23549	31.77614			Mosquée Al Aqsa, Mosquée Al Aksa, al-Aqsa-Moschee
10658			-85.497475	40.883102			Huntington (Indiana)
10659			-22.12969	64.01503			Straumsvik
10660	(Nigeria)		7.035	5.485			Owerri
10661			16.18162	-2.420088			Congo (fleuve), Kongo (Fluss)
10662	Brasilien		-35.251713	-7.846074			Carpina
10663	Peru		-74.9764	-12.786198			Huancavelica, Wankawilka
10664	Bolivien, Departement Cochabamba		-65.34211	-17.939184			Mizque
10665	Bolivien, Departement Santa Cruz		-64.1	-18.483334			Vallegrande
10666	Bolivien		-97.98834	26.138391			Trinidad (Stadt), Trinidad (Ville), Trinidad (Città)
10667	Bolivien		-65.43333	-13.75			Santa Ana, Santa Ana del Yacuma
10668	Venezuela		-61.413552	9.249751			Orinocodelta, Delta de l'Orénoque, Delta dell'Orinoco
10669	Paraguay, Departement Itapúa		-55.913586	-27.252293			Encarnación
10670	Provinz und Region in Nordthailand		99.830956	19.907166			Chiang Rai
10671	Stadt in Zentralrussland, Sitz der Lada-Werke		49.419834	53.5086			Toljatti (1964-, Togliattigrad, Togliatti, Tol'jati, Stawropol-Wolschskij, Stavropol'-Volzski, Stavropol', Stawropol, Stavropol
10672	Créé en 1925, c'est le plus ancien parc national de la République démocratique du Congo.		29.43891	-0.64735			Parc national Albert, Parc Albert, Parc national des Virunga, Albert-Nationalpark, Nationalpark Virunga
10673	Commune de l'Est de Kinshasa		15.494722	-4.374444			Nsele, N'sele
10674	Ville de la République démocratique du Congo		25.466667	-10.716667			Kolwezi
10675	Ville de la province du Katanga, en République démocratique du Congo		26.733334	-10.983333			Likasi, Jadotville, Jadotstad
10676			8.684752	47.36757			Greifensee
10677			7.336319	47.17457			Pieterlen
10678			7.769164	47.42455			Hölstein
10679			6.89397	46.46785			Blonay
10680	République démocratique du Congo		19.2	2.9333			Bozene
10681	République démocratique du Congo		13.4955	-4.2538			Mayumbe, Mayombe
10683			8.0383	46.72001			Axalp (BE)
10684			8.341769	47.271904			Muri (AG)
10685	Bolivien, Provinz Potosi		-77.27177	5.69151			Nuqui, Niuqui
10686	Brasilien, Bezirk der Gemeinde Nova Iguaçu (Rio de Janeiro)		-77.681111	-9.221111			Tingua
10687			15.14661	47.0504			Voitsberg (Österreich)
10688			-63.068694	-20.763743			Gran Chaco, Gran Chaco (Provinz Boliviens), Gran Chaco (Province de la Bolivie), Gran Chaco (Provincia della Bolivia)
10689			12.39143	47.44499			Kitzbühel
10690	Bolivien, Departement Oruro		-110.22651	23.446362			Todos Santos
10691			8.524508	47.311676			Adliswil (ZU)
10692			31.776667	-0.944444			Kagera (Fluss), Kagera (rivière), Kagera (fiume)
10693	Rwanda		30.78326	-2.382338			Rusumu Falls, Rusumu-Falls, Chutes de Rusumu
10694			8.87853	47.36839			Bauma ZH
10695			8.76459	47.43235	Weisslingen		Weisslingen ZH
10696			8.94531	47.32896			Tösstal ZH
10697	"Kanton Jura
République et Canton du Jura"		7.499435	47.343822			Mervelier
10698			65.6811	31.6119			Kandahar
10699			120.144167	30.247222			Xi Hu See
10700			128.75	36.3333			Gyonsang
10701			-1.043182	45.623028			Royan
10702			26.07	44.55	Otopeni		
10703			26.255556	47.65139	Suceava		
10704			25.616667	45.666668	Brasov		
10705			22.89	47.79			Satu Mare
10706			-54.593296	-25.653622			Puerto Bertoni
10707			-64.123611	-18.055833			Los Negros
10708			-63.330833	-21.001667			Tiguipa
10709			119.583333	23.583333			Pescadores, Penghu
10710			26.13956	35.075405	Ziros		
10711			22.2	40.6	Dovra		
10712			20.676487	38.42846	Ithaque		
10713			23.760452	37.845345	Voula		
10714			26.848843	37.140915	Leros		
10715			20.727433	39.823537	Asprangheli		
10716			33.463577	35.216484	Neochorion		
10717			7.904752	47.322334	Aarburg		
10718			21.485278	37.89518	Pinios		
10719			21.853333	38.374443	Mornos		
10720			20.274233	39.55425	Kastri 		
10721			23.632368	37.964	Le Pirée		
10722			23.822779	38.083378	Kifissia		
10723			26.546692	37.309303	Patmos		
10724			27.136231	36.363799	Dodekanes	Dodécanèse	
10725			23.882269	38.4192	Eretria	Érétrie	
10726			20.706911	38.833366	Lefkada	Leucade	Lefkas
10727	"Standort des Kraftwerks: Central térmica Compostilla II, Spanien

vgl. dodis.ch/36611"		-6.564088	42.623627	Cubillos del Sil		
10728	"Standort des Kraftwerks Central térmica de Puentes de García Rodríguez, Spanien

vgl. dodis.ch/36611"		-7.852247	43.452606	Puentes de García Rodríguez		
10729	Stadt in Griechenland		23.263266	38.03165	Megara		
10730			-61.458611	10.283056	Trinidad und Tobago/San Fernando	Trinité et Tobago/San Fernando	Trinidad e Tobago/San Fernando
10731			41.276943	39.90861	Erzurum		
10732			43.174737	40.69687	Memzre		
10733			35.53158	38.014194	Dikme		
10734					Büyük Zavot		
10735	Ort in der Türkei		41.712944	41.3193	Anbarli		
10736			-85.4783	39.69116	Okzident [Doublette]	Occident [Doublette]	Occidente [Doublette]
10737			8.251249	46.877857	Obwalden (Kanton)	Obwald (Canton)	Obwaldo (Cantone)
10738			8.384998	46.9267	Nidwalden (Kanton)		
10739			8.602515	46.773865	Uri (Kanton)	Uri (Canton)	Uri (Cantone)
10740			9.431657	47.316193	Appenzell Innerrhoden (Kanton)	Appenzell Rhodes-Intérieures (Canton)	Appenzello Interno (Cantone)
10741			9.300092	47.36648	Appenzell Ausserrhoden (Kanton)	Appenzell Rhodes-Extérieures (Canton)	Appenzello Esterno (Cantone)
10742			9.811557	46.910557	Prättigau		
10743			-2.204145	47.28135		Europe atlantique	Atlantic Europe
10744			8.616389	47.679443	Rheinfall		
10745	Stadt an der belgischen Nordseeküste in der Provinz Westflandern an der Grenze zu den Niederlanden.		3.273333	51.346667	Knokke-Heist		
10746	Stadt in El Salvador		-89.289474	13.675784	Santa Tecla		Santa Tecla (El Salvador)
10747	Stadt in El Salvador		-89.11667	13.7	Ilopango		
10748			7.317	47.883	Haute-Alsace		
10749	Departement im Norden Frankreichs		3.264244	50.385124	Nord (Frankreich)	Nord (France)	
10750	Stadt (und Talschaft) in Italien/Lombardei		9.397657	46.32097	Kleven		Chiavenna
10751			9.63707	46.41912	Septimer		
10752			7.289782	48.07312	Wintzenheim		
10753	politische Gemeinde im Kanton Graubünden		9.221785	46.366104	Soazza		
10754			6.954938	47.242455			Le Theusseret
10755			6.901329	47.21177			La Bouège
10756			6.949174	47.260998			Goumois
10757			-0.299579	44.700222			Aquitaine
10758			-1.73309	43.32168	Baskenland	Pays Basques	Paese Basco, Euskal Herria
10759			13.3	4.933333	Bélabo		
10760	Bafia ist eine Stadt in Kamerun.		11.216667	4.75			Bafia
10761	Ntui liegt in Kamerun, nördlich von Yaoundé.		11.633333	4.45			Ntui
10762	Stadt in Kamerun		11.954892	46.21542	Petté		
10763	Stadt in Kamerun		14.966488	11.263044			Zina, Zinah
10764	Stadt in Kamerun		13.3	4.51667	Bankara		
10765	Kumba ist eine Bezirkshauptstadt in der Region Sud-Ouest in Kamerun.		10.685	6.205	Kumba		
10766	Bafut ist ein traditionelles Königreich im Nordwesten Kameruns.		10.1	6.083333	Bafut		
10767	Ort in Kamerun		9.45	4.6273	Fiango		
10768	Ort in Kamerun		11.1	3.55	Libamba		
10769	Mbengwi liegt im Nordwesten Kameruns.		10.019186	6.012579	Mbengwi 		
10770	Ort im Norden Kameruns		126.83202	37.65836	Goyang		
10771	Ort in Kamerun		9.679642	4.830056	Nyasoso		
10772	Batibo ist eine Gemeinde in Kamerun in der Region Nord-Ouest im Bezirk Momo		9.887851	5.835117	Batibo 		
10773	Fluss in Kamerun		11.2833	4.4	Mbam		
10774			106.62966	10.823099	Ho-Chi-Minh-Pfad		Ho Chi Minh Trail
10775			102.53611	19.793612	Nordlaos		Laos/Nord
10776			103.5	10.633333	Sihanouk		
10777			102.14344	19.876389	Souphanouvong		
10778			35.78	35.53	Lattakia	Lattaquié 	Laodicea
10779			36.10611	32.62528	Déraa		Dar'a
10780			35.893414	33.077633	Kuneitra		
10781			38.368333	13.236389	Äthiopien/Sämen-Nationalpark	Éthiopie/Parc National des Semiens	Ethiopia/Simien Mountain National Park, SMNP
10782			7.66111	47.33145	Bremgarten BE		
10783	Der Awash ist ein Fluss im nördlichen Teil Äthiopiens.		40.166668	8.994444	Awash		
10784			37.360565	9.568388	Fincha		
10785			41.850143	9.600875	Dire Dawa		
10786	Varwaltungsregion von Äthiopien		34.583332	8.25	Gambela		
10787	Berg in Äthiopien		38.772222	9.115556	Entoto		
10788	Stadt in Äthiopien		39.04763	12.030899	Lalibela		
10789			7.002118	47.15342		Saint-Imier	
10790	cf. Dodis.ch/35966 Region in Syrien		31.776945	30.87139	Tell El Hajj		
10791	cf. dodis.ch/35968		2.399082	48.932026	La Courneuve (Frankreich)		
10792	cf. dodis.ch/35967		35.856667	33.413334	Hermongebirge	Mont Hermon	Hermon, Mount Hermon
10793	cf. dodis.ch/35967		36.10611	32.62528	Hauran (Syrien)		
10794	"cf. dodis.ch/35967
Die Föderation Arabischer Staaten (F.A.R.) war ein Zusammenschluss  der Staaten Ägypten, Libyen, Sudan (bis 1972) und Syrien von 1970-77 zu einem konföderativen Staatenbund. Darin exisitierten weitere bi- oder trilaterale Abkommen der Staaten untereinander. Die F.A.R. ist nicht zu Verwechseln mit der Ägyptisch-Syrischen Union (Vereinigte Arabische Republik, V.A.R.) von 1958-61 sowie weiteren, unter diesem Namen laufenden bi- oder trilateralen Abkommen unterschiedlicher arabischer Staaten. Der Hauptsitz der Föderation war Kairo."				Föderation Arabischer Staaten	Union des Républiques arabes	Federation of Arab Republics, Federazione delle Repubbliche Arabe, F.A.R.
10795	cf. dodis.ch/37035		57.5	-20.166667	Port Louis		
10796			29.924904	-3.428803	Gitega		
10797	cf. dodis.ch/36755		29.51077	-6.255568	Tanganjkasee		Tanganjikasee
10798			6.184417	48.692055	Nancy		
10799			-78.95487	-0.316089	Toachi (Ecuador)		
10800			-77.941025	0.390744		Pimampiro	
10801	Französische Gemeinde		6.02513	46.243748	Saint-Genis-Pouilly		
10802			7.574179	46.773315	Uetendorf (BE)		
10803			3.15977	42.427204			Port Bou
10804			-1.78885	43.338146			Irun
10805	"al-Hodaida
Hudaydah
Hodeidah
Hodeida
Hodêda"		42.95111	14.802222			al-Hudaida, al-Hodaida, Hudaydah, Hodeidah, Hodeida, Hodêda
10806	Centre Européen, Luxembourg		6.145556	49.6275	Kirchberg (Luxemburg)	Kirchberg (Luxembourg)	
10807			46.199615	5.152149	Somalia =Doublette!		
10808			-6.15282	35.20191	Oued Loukos	Oued Loukkos	Loukkos River
10809			8.612079	45.813957	Ispra (It.)		
10810			9.58242	47.3983	Rebstein (SG)		
10811			23.57	46.066944			Alba Iulia (Rumänien), Alba Julia
10812			23.9	47.02			Gherla (Rumänien)
10813			23.583332	46.766666			Cluj-Napoca (Rumänien)
10814			25.279652	54.687157			Wilno (Litauen), Vilnius
10815			26.1	52.11667			Pinsk (Weissrussland)
10816			25.325382	50.747234			Luzk (Ukraine), Loutsk, Luc'k, Lutsk, Luck
10817			14.130546	50.538418			Litomerice (Tschechien), Leitmeritz
10818			38.1333	56.3			Sergijew Possad (Russland), Zagorsk, Sagorsk
10819			9.047917	47.463604	Wil		
10820			8.796248	47.535873	Sulz-Attikon		
10821			7.465185	46.97733	Worblaufen		
10822			31.6	4.85	Juba		
10823			-8.684737	41.163277			Funchal (POR)
10824			-25.6675	37.741944			Ponta Delgada
10825			32.718136	9.889421	Obernil	 Nil Supérieur	Upper Nile, Alto Nilo
10826			28.299435	5.34718	Equatoria		
10827			26	8.15	Bahr El Ghazal		
10828			7.202653	46.07694	Bagnes (VS)		
10829			6.47496	46.5255			Vufflens-le-Château
10830					Feldberg (Hessen)		
10831						Les Haudères	
10832						Arolla	
10833						Sion	
10834					Znaim		Znojmo
10835					Ischl		
10836	Bundesstaat in den USA				Maryland		
10837					Triesenberg		
10838							Mon River
10839					Cattaro		Kotor
10840					Sennwald 		
10841					St. Luzisteig		
10842					Alvier		
10843					Solferino		
10844					Sadova		
10845					Etsch	Adige	
10846					Gallipoli		
10847					Kurland	Courlande	Kurzeme
10848					Hallnach		
10849					Cisleithanien	Cisleithanie	Cisleitania
10850							Viterbo (Italie)
10851					Vera Cruz		
10852					Sayville (USA)		
10853					Tuckerton (USA)		
10854					Newport (USA)		
10855					Dänisch-Westindien		
10856	Ehemalige Grenzstadt an der Südgrenze der Donaumonarchie, heute Stadtteil Belgrads				Semlin		Zemun
10857					Dieppe		
10858					Neufchâteau		
10859					Tours		
10860					Atherstone (GB)		
10861					Dreiländerspitze		
10862	England				Portland		
10863					Abergement		
10864					Malbuisson		
10865					La Ferrière		
10866					Varese		
10867					Intelvi (Val)		val d'Intelvi
10868					Sighignola		
10869					Stilfser Joch	Col du Stelvio	Stelvio, Passo dello Stelvio
10870					La Spezia		
10871					Argonnen	Argonne	
10872					Tarent	Tarente	Taranto
10873					Drau	Drave	Drava
10874					Tobolsk		
10875					Palermo	Palerme	
10876					Mohilev		
10877					Puschkin		Zarskoje Selo
10878					Vodice		
10879					Kuk		
10880					Äland (FIN)		
10881					Kronstadt		
10882					Aarberg		
10883					Saint-Nazaire		St. Nazaire, Saint Nazaire
10884					La Pointe de l'Espiguette		
10885					Hauenstein (Fortifikation)		
10886					Val Cuvio		Valcuvia
10887					Gavirate		
10888					Gallarate		
10889					Fuentes		
10890					Po (Fluss)		
10891					Umbrail (Pass)	Col de l'Umbrail	Giogo di Santa Maria
10892					Romanshorn		
10893							St-Dié, Saint-Dié
10894					Valbonne		
10895					Châlons-sur-Marne		
10896					Somme		
10897					Sundgau		
10898					Le Mans		
10899					Le Bouveret		
10900					Flüelen		
10901					Flüela		
10902					Seewen		
10903					Attisholz		
10904					Utikon		
10905							Alcatraz (USA)
10906					Gattschina		Gatchina
10907					Tsarskoe Selo		Puschkin, Tsarkoïé-Selo
10908					Rybinsk		
10909	Canton de Fribourg.				Givisiez 		
10910					Weisses Meer	Mer Blanche	Mar Bianco
10911					Jaroslaw (Stadt)		
10912						Château de Stuyvenberg	
10913					Scarlino		
10914					Main (Fluss)		
10915					Neckar		
10916					Niederrhone	Bas-Rhône	
10917					Neuenburgersee	Lac de Neuchâtel	Lago di Neuchâtel
10918					Bielersee	Lac de Bienne	Lago di Bienne
10919					Génnisiat		
10920					Doggerbank	Dogger Bank	
10921					Ugine		
10922					Faverges		
10923					Lescheraines		
10924					Garzen		
10925					Woëvre		Voevre
10926							Búrfell, Burfell
10927						straumsvik	
10928							Keflavík
10929					Passau		
10930					Roggenburg		
10931					Allschwil		
10932					Vendlincourt		
10933					Karst	Carso	
10934					Daugavpils		Dwinsk
10935					Maladsetschna		Molodetschno
10936					West Hoboken		
10937					Mayenfeld		
10938					Küblis		
10939					Roubaix		
10940					Tourcoing		
10941							St-Aubin, Saint-Aubin
10942							Menthue, Mentue
10943							Les Avants
10944	Jordanie						Petra
10945					Simla (Indien)		
10946					Barce (Lybien)		
10947					Tripolitanien		
10948							Fos-sur-Mer
10949					New Glarus (USA)		
10950					Chapel Hill		
10951							Pfullendorf
10952					Totes Meer	Mer morte	Dead Sea, Mar Morto
10953	Partie nord de la Vallée du Jourdain.						Ghor
10954					Gerasa (Jordanien)	Gérasa (Jordanie)	Jerash (Jordan), Jerash (Giordania)
10955					Azraq (Jordanien)	Azraq (Jordanie)	Azraq (Jordan), Azraq (Giordania)
10956							Puidoux
10957					Bellikon		
10958	Jordanie				Nationalpark von Dibben	Parc national de Dibben	Parco nazionale Dibben
10959	Sources d'eau chaude en Jordanie. Cf. dodis.ch/37751						Ma'in
10960	Jordanie.						Zora
10961							Aberdeen
10962							Al-Muthanna-Airport, Bagdad/Flughafen, Bagdad/Aéroport, Bagdad/aeroporto
10963					Waadtländer Alpen	Alpes vaudoises	
10964							Saudi-Arabien/Ach-Charqiya, Saudi-Arabien/Ostprovinz, Arabie Saoudite/Province de l'Est
10965					Helvetiaplatz		
10966					 Bumthangtal	Vallée du Bumthang	Valle di Bumthang
10967					Mons		
10968					Bhutan/Königspalast	Bhoutan/Palais du roi	Trongsa Dzong (Bhutan), Bhutan/palazzo reale, Taschichtodzong
10969							Chukha
10970					Heiliger Berg Tibets		Kailash,  Kailas
10971					Chumbi-Tal	Vallée de Chumbi	Chumbi Valley, Valle di Chumbi
10972					Nordbengalen	Bengale du Nord	Bengala del Nord
10973					Arunachal Pradesh		
10974					 Brahmaputra		
10975					Byakhar Tal	Vallée du Byakhar	
10976					Bumthang (Fluss)	Bumthang (Fleuve)	Bumthang (Fiume)
10977					Turgi		
10978					Los Ángeles (Chile)		
10979					Victoria (Chile)		
10980					Temuco (Chile)		
10981					Osorno (Chile)		
10982					Malakal		Molakal
10983					Japanisches Meer	Mer du japon	
